,x,y,token
63497,5.1207294,-23.905218,familymembers
63498,25.985949,24.62068,repoire
63499,-31.903847,-2.7090633,distributer
63500,16.089342,-29.363546,meditates
63501,15.45418,-15.405878,jbd
63502,-22.680618,20.918201,schlocker
63503,36.6236,-8.126101,wilosn
63504,-33.246555,-9.920094,apperance
63505,25.401644,-22.764906,taxidermists
63506,-4.351353,9.231633,sulfuric
63507,-29.036951,-2.492421,berstein
63508,12.452974,27.343359,starwars
63509,17.915766,-25.901773,uglified
63510,34.803635,-0.71149147,thunderblast
63511,13.869659,-6.7631855,brogado
63512,17.554886,-20.220568,enriquez
63513,12.308174,-10.242604,libyan
63514,15.529355,5.237899,kartiff
63515,4.888959,5.344036,darlanne
63516,20.002615,7.716232,lankford
63517,8.328232,26.115952,simplifying
63518,7.425897,14.128145,savaged
63519,-3.7088454,16.883482,minutiae
63520,-32.672604,9.339163,derick
63521,3.737283,-22.879889,shoates
63522,13.031097,-29.08456,moates
63523,-5.7720795,-39.827824,sensationalising
63524,30.977303,14.291899,anticristo
63525,4.562884,1.0462538,massi
63526,-22.671741,11.851519,baloons
63527,4.9221845,33.75872,unintrusive
63528,7.166478,23.552952,primarilly
63529,-4.4231663,35.306168,jangling
63530,-18.368975,0.2973914,presuppositions
63531,1.8997484,17.794886,replaceable
63532,6.9728312,-32.92496,ringers
63533,30.542198,-1.8362961,stubbly
63534,15.816099,-6.993938,shammer
63535,14.24635,27.569035,nonprofessional
63536,25.648695,13.825207,hokuto
63537,16.701649,-17.528067,kenshiro
63538,15.069335,-15.187343,nanto
63539,11.220653,-24.604239,toki
63540,-10.96384,-7.9661007,kenou
63541,11.083403,-4.602119,jagi
63542,-24.067713,32.428364,batto
63543,15.308128,-17.409727,badassness
63544,-27.02687,-2.2960744,toei
63545,-7.8140106,-25.189377,ign
63546,-29.649899,2.4977112,funimation
63547,-13.190826,-36.967766,dicked
63548,-9.837162,-4.6743546,rapeing
63549,1.5191076,-10.099193,aoi
63550,8.499969,-0.21133536,nakajima
63551,5.1736794,0.11485291,midori
63552,-8.666825,-21.734962,binded
63553,-26.498714,-9.281136,bindings
63554,10.37885,-9.355821,cookers
63555,-21.418617,-12.849815,marveling
63556,-3.7655199,-11.888637,gangues
63557,-10.288067,-14.180336,gueto
63558,2.4326067,-35.485035,bronc
63559,-1.4696858,37.640903,foundering
63560,4.4252706,-31.151005,loralie
63561,10.302211,-30.331491,chacun
63562,12.591519,-28.463547,gout
63563,-5.802553,16.896528,folklorist
63564,-0.36791202,15.211263,threateningly
63565,-21.736292,4.823617,minimoog
63566,5.8329444,14.754627,sheehan
63567,20.892231,13.379306,eeyore
63568,29.35014,6.885833,raposo
63569,14.213628,26.500807,excursus
63570,-11.298717,8.725387,peopling
63571,23.851114,-15.0653,moloney
63572,-2.7766755,-32.302555,thea
63573,-11.769407,-24.15732,souler
63574,20.522411,26.904308,givings
63575,-7.0316563,-16.318516,profitably
63576,-24.428387,-25.09927,climactically
63577,-14.139896,21.225054,inadequately
63578,24.927553,1.6791956,ard
63579,-10.271677,-26.649818,doormen
63580,-15.01734,1.7393777,obsessedwithfilm
63581,31.081442,12.694792,beauman
63582,27.332296,-22.882114,flaxen
63583,6.3473506,35.184875,dof
63584,-23.098635,7.16831,sthis
63585,10.8188305,-34.18243,treble
63586,31.699255,-1.1216584,hatty
63587,-15.320224,38.59181,fetches
63588,-23.594877,20.803392,rowling
63589,29.909056,-11.551405,dempsey
63590,10.758711,-21.819845,silvestre
63591,4.2483444,-27.87846,cocoa
63592,20.663809,-6.512412,krystal
63593,6.708159,-6.600343,oppress
63594,27.486513,5.129179,zapruder
63595,-7.348515,4.248703,mattes
63596,-0.8501112,-17.784449,transparencies
63597,4.5727305,22.409605,inexpert
63598,9.780008,22.91867,cascading
63599,-9.359983,-30.189926,doot
63600,18.971476,14.607554,dodedo
63601,18.58079,-22.615978,vaio
63602,-20.9703,-34.443905,spruce
63603,-35.012005,-10.64971,demystifed
63604,24.127876,-13.717516,dinklepuss
63605,14.695836,19.468899,dubarry
63606,34.934982,21.336313,exoticism
63607,15.733173,-19.89843,nberg
63608,10.022157,10.726026,musicianship
63609,10.028288,7.7767897,tarentino
63610,-40.13188,9.932505,ucm
63611,7.6472616,16.667112,blocky
63612,-32.19446,-12.051855,eraticate
63613,12.399267,-18.533596,romasanta
63614,-1.8342234,-19.891155,blackmarket
63615,-0.69265574,6.985361,georgi
63616,9.149876,7.391621,danelia
63617,2.9736907,-23.2194,goryuy
63618,32.14492,-16.243795,tillier
63619,24.525434,-14.143123,oncle
63620,-16.007046,-5.9224157,manette
63621,-5.621766,-9.672511,grusiya
63622,-9.053197,38.614403,georgians
63623,30.105257,1.2743189,wachtang
63624,-4.4944415,-2.8561144,kikabidze
63625,3.8908038,-19.247238,mimino
63626,-19.768541,-23.298504,levan
63627,25.594587,-23.273914,leonid
63628,25.614391,-23.31168,gaiday
63629,7.0496645,-34.50245,paraszhanov
63630,4.998649,-23.074162,sovsem
63631,15.354613,6.6551304,propashchiy
63632,-33.450787,10.807262,amrarcord
63633,-10.884677,35.219532,tragicomedies
63634,3.2115054,-19.527288,seryozha
63635,4.846655,-16.443108,shagayu
63636,4.7457247,-16.231457,moskve
63637,5.943462,-24.157248,afonya
63638,6.1741056,-24.354555,osenniy
63639,10.910131,-29.00416,marafon
63640,-38.384045,-5.1272845,dza
63641,8.739705,25.884165,roderigo
63642,16.703846,16.862448,rehmaan
63643,-2.7977076,37.260365,charu
63644,3.1353834,29.319914,bihari
63645,-14.091993,26.362768,schizophernia
63646,-11.218608,8.79271,intermingling
63647,6.7335205,28.379818,excelling
63648,13.734803,-29.429142,ojibway
63649,5.8317666,-30.928118,abandoningindian
63650,12.999747,-24.596313,galipeau
63651,-12.702334,14.8365,beautifying
63652,2.5157373,16.970778,ongoings
63653,6.4711914,20.837744,mnemonic
63654,-5.376367,-14.500173,rightwards
63655,3.797987,2.0494845,unquestioning
63656,11.392295,9.529071,enshrinement
63657,-11.163257,14.614387,demythologizing
63658,-0.6658236,-24.734684,corrective
63659,-22.495695,12.97133,snowden
63660,5.915073,18.277681,separatist
63661,-35.003914,0.5159334,usurps
63662,12.521471,-23.254612,macha
63663,9.011912,-22.320988,anjela
63664,20.431065,-0.22436501,doreen
63665,10.891699,0.35888186,elana
63666,18.617683,7.656995,binysh
63667,13.345172,-27.0753,dulaine
63668,-2.470388,-19.064707,mulatto
63669,-5.1443424,-43.307495,bannerman
63670,5.1076226,23.02764,unpassionate
63671,-33.884335,14.661591,underclasses
63672,18.001501,-24.831223,gypsie
63673,18.03243,-14.158243,gans
63674,30.854643,12.756849,charlo
63675,-32.27492,12.561703,caligulia
63676,-26.818773,0.9003706,guccione
63677,2.1308086,-29.040293,urinates
63678,15.761157,-8.381069,caesonia
63679,-17.375845,-21.152094,abstinence
63680,-9.581323,-18.507263,bodys
63681,17.427946,13.180246,joisey
63682,-9.850726,21.004335,stinginess
63683,6.5278873,-8.223402,cherries
63684,9.745655,-26.148048,sapling
63685,-11.294148,17.918634,meringue
63686,10.03492,-23.511084,braincell
63687,2.0199385,9.733334,gelwix
63688,-16.410837,-18.229088,tewp
63689,33.175495,-9.230804,hopscotch
63690,-31.26364,-12.743716,mashing
63691,-19.808363,-6.275447,lifeform
63692,0.6195953,16.243937,myanmar
63693,14.417044,-4.293987,pieczanski
63694,16.088081,-0.5120532,jpieczanski
63695,14.302045,-3.7602222,sidwell
63696,18.608051,2.4652102,edu
63697,-31.39688,10.463479,ondoy
63698,-3.9377732,14.299113,kinship
63699,7.9695554,-4.804011,eijanaika
63700,24.650965,-0.107565865,narayama
63701,3.8384628,15.234449,tatami
63702,17.093922,12.7745695,bacchanalian
63703,15.110453,12.737466,kawamata
63704,8.17495,12.54424,yoshitaru
63705,9.823815,21.705303,takemitsu
63706,2.9538207,-16.35336,masahiro
63707,1.064672,0.50033087,shinoda
63708,19.475443,11.402655,schlondorff
63709,11.507646,-12.722321,apprehensions
63710,-24.675753,25.801397,precautionary
63711,-1.6784211,16.780045,aro
63712,18.935097,-5.2417507,tolbukhin
63713,-1.1362039,1.9564875,analytical
63714,-39.37139,10.202682,taboada
63715,-37.544308,-4.694817,clearlake
63716,-23.191133,25.23633,segued
63717,15.094387,-10.456711,polarity
63718,9.523403,-3.617958,simplypathological
63719,40.688385,0.708853,secondsthrough
63720,3.072169,18.199295,evenbriefly
63721,-7.077922,35.78545,agitating
63722,-20.219564,-13.62191,milkshake
63723,24.921494,2.4340515,knockers
63724,4.617743,-22.088572,slimmest
63725,-32.351177,30.986147,overtop
63726,12.91917,-26.716843,chandra
63727,9.892671,-26.171635,munoz
63728,13.568545,-8.527535,jianna
63729,-19.109875,23.648409,pompadoured
63730,-15.015975,-16.257074,scolari
63731,-2.4286845,-27.668623,grahn
63732,-10.485369,-11.438455,malansky
63733,22.196835,-16.612217,mceachin
63734,27.457064,-1.9187186,guttersnipe
63735,10.71623,-21.508049,showhome
63736,1.2848928,-23.198715,realtors
63737,30.762941,-13.098342,flom
63738,33.28891,-3.5153573,majestically
63739,13.563163,-24.652077,wellesley
63740,34.89078,10.682732,defelitta
63741,1.1098465,38.482796,gillham
63742,31.643955,2.6714396,argila
63743,-29.913628,-4.4572277,bakjwi
63744,23.515171,-25.406092,terebi
63745,32.53511,13.026071,salinger
63746,35.465652,0.1676954,spacy
63747,-21.900873,-33.749653,seseme
63748,-10.48073,-20.685516,veggie
63749,-28.86404,17.12053,prided
63750,2.0125954,15.533161,borrowings
63751,16.500431,32.45163,heorot
63752,6.598114,-24.723011,hjm
63753,8.570848,24.006985,shtyle
63754,36.52919,8.788512,flexes
63755,5.812203,-26.651176,boondock
63756,31.504793,-8.833844,cariie
63757,2.8251903,-23.662731,foisting
63758,31.569485,-16.039925,villalobos
63759,33.22438,10.448034,kyles
63760,-13.707002,19.069792,loosly
63761,-15.324833,18.79681,worls
63762,-17.029322,17.837078,worsel
63763,-4.940573,5.9486704,nelsan
63764,-31.903435,15.852763,whycome
63765,29.717855,0.016583867,stackhouse
63766,15.878753,-17.524214,bedded
63767,14.430884,29.546915,crossdressing
63768,14.020552,19.857887,intoning
63769,-6.9424186,36.35249,decidely
63770,-3.9205306,-25.141344,mundo
63771,10.663877,-6.1561046,mumtaz
63772,-30.53441,-21.277102,pardes
63773,0.99335945,36.32757,definable
63774,22.698172,-5.634254,ranjit
63775,11.632029,-14.2962265,megastar
63776,5.4686685,-15.646904,wrongful
63777,-5.6818843,-15.0311165,ferryman
63778,36.477516,6.099365,laplanche
63779,-17.119093,-15.671774,sop
63780,-3.7186909,-19.456877,treetops
63781,-11.090342,-4.919269,homeowners
63782,12.139891,-7.437912,afrikaaners
63783,-41.078728,1.5726115,titling
63784,12.176238,-19.228905,stretta
63785,10.107696,-2.5734305,morsa
63786,-20.240566,15.146249,ragno
63787,21.537146,-32.07551,riviere
63788,8.965595,-29.70495,humprey
63789,4.0587745,-27.247389,bogarts
63790,-2.669616,-27.209805,dildos
63791,16.043768,-11.245249,justina
63792,-11.883147,15.774166,honkee
63793,4.4904547,-13.869927,spiro
63794,4.6414647,-13.77027,babylis
63795,23.58982,-14.462062,northeastern
63796,26.58196,-17.733997,ropers
63797,9.216727,33.33085,ideation
63798,9.411696,-33.662857,gattis
63799,-21.607588,-7.4909387,misusing
63800,-24.96671,10.860743,millenia
63801,-18.936163,16.620955,stereoreverent
63802,-6.7730904,23.3151,alighting
63803,11.826959,12.075469,edel
63804,22.318888,-1.8795168,characterising
63805,-9.059777,-34.233677,rampantly
63806,6.435526,35.126503,garberina
63807,-22.450935,26.065142,rombero
63808,-13.112825,18.177654,cabby
63809,-0.7820716,-15.049471,timewaves
63810,18.904158,-9.844748,linc
63811,-30.765522,-2.8985016,presupposed
63812,-12.758632,-4.258143,depreciates
63813,32.221687,-7.1137424,mothershed
63814,9.844439,-12.5465145,eckford
63815,22.6916,-11.459864,lanier
63816,9.794336,-10.004521,leaguers
63817,14.958173,14.756299,wooww
63818,20.171427,-22.597443,edmard
63819,30.280704,-16.816982,ursini
63820,-21.473024,30.634275,documentry
63821,0.22449122,-20.623146,gentil
63822,13.37609,-8.941897,camion
63823,-5.380867,-24.962856,carrefour
63824,-12.989859,-28.075357,valse
63825,-13.81189,-6.2271094,kes
63826,20.477541,-15.513524,troubadour
63827,-23.53526,25.781324,tromatic
63828,-1.9792428,-38.03157,lemmy
63829,23.530472,8.5051775,bjarne
63830,7.6547213,-2.3569717,rivalries
63831,-5.7832603,-18.94028,orgasmically
63832,21.148174,25.845213,fictitiously
63833,-5.9313483,13.451828,jailer
63834,-9.876057,-22.096994,relishing
63835,13.429606,-27.271137,sandstone
63836,-31.659563,-10.939341,preps
63837,-16.959806,-26.04553,paramilitary
63838,-22.291798,-26.04899,bailout
63839,-4.1641345,-5.719448,sanborn
63840,1.399432,-6.42282,zenderland
63841,5.7516923,-25.703518,ese
63842,5.4862533,6.318464,giorgino
63843,-10.27581,31.725113,unpatronising
63844,11.995051,-0.8230297,dissing
63845,-13.719781,-6.9847846,freedmen
63846,23.889704,13.685028,synchronised
63847,-35.29471,-9.407225,visiteurs
63848,9.568832,24.08262,lieve
63849,-12.4821825,-23.14973,dinghy
63850,30.140638,-2.53967,hner
63851,34.207306,-8.169877,ferrati
63852,17.046276,-21.025969,mappin
63853,24.048834,-16.431301,grasset
63854,16.154034,-11.621466,safes
63855,6.706256,-17.198822,perlo
63856,17.431492,29.324848,curiosities
63857,-7.9842744,0.4618093,aventurra
63858,16.377832,-22.808743,characteristcally
63859,14.150101,12.713986,greying
63860,7.7533355,-0.48732847,consiglieri
63861,-23.608112,-16.779556,siphon
63862,-3.756907,26.094622,nva
63863,-6.390127,30.89947,eastalgia
63864,-15.752256,27.989342,sonnenallee
63865,30.426458,-5.142961,leander
63866,28.112995,-17.336216,hau
63867,-36.04484,-8.035846,singe
63868,14.287335,32.202038,musics
63869,8.770319,-22.943766,knobs
63870,4.20844,-5.885291,hooey
63871,14.1499815,18.677301,excitingly
63872,-21.92644,-3.9913888,starslet
63873,-6.016759,33.74798,cuervo
63874,15.192384,9.891476,devolvement
63875,-5.397846,1.7094535,jimbo
63876,-2.5995657,-37.379505,smoggy
63877,-23.934036,5.41496,catnaps
63878,-2.92704,-41.65414,canterville
63879,-19.20706,31.101545,matriarchal
63880,-9.528752,31.628958,pisttolero
63881,5.0773406,-17.004599,unexploded
63882,-3.706734,-20.949049,burgandian
63883,13.586816,-14.454095,licencing
63884,-20.796354,-4.76965,spiv
63885,-3.9530754,-9.826189,bugundian
63886,-26.40205,10.994289,bugundians
63887,20.252531,-10.945991,blockades
63888,8.209804,-27.6249,porada
63889,5.0978694,-34.48389,humes
63890,20.900227,-18.366644,heffron
63891,33.479004,5.139598,kabasinski
63892,15.585363,-17.054113,melhores
63893,26.029814,-20.191515,nossas
63894,25.868788,-20.218304,vidas
63895,28.84358,10.410575,trouper
63896,-38.033493,17.782059,thge
63897,-20.086008,-14.811795,eventaully
63898,13.820011,4.4971676,athons
63899,3.2741752,-8.700338,cotillions
63900,3.184696,30.287107,didactically
63901,19.376213,-18.795708,corundum
63902,19.180939,-18.936613,revolutionists
63903,9.510705,-2.6737235,zvorkov
63904,9.552511,-2.8475556,stanislav
63905,9.732602,-2.984455,zindulka
63906,8.803498,-10.603042,edadirector
63907,1.6377304,21.334864,michalek
63908,7.7065816,-26.347832,jara
63909,13.785812,-24.116087,covets
63910,-7.7665267,14.098202,solver
63911,0.6595651,-4.6465325,divo
63912,7.8698835,-2.9648454,proffering
63913,0.38292348,-21.190725,chauffeured
63914,-15.857619,-20.56015,ticketless
63915,-12.443182,-32.19506,lechery
63916,-11.958637,-32.08275,jointly
63917,17.538877,-20.346884,valedictory
63918,9.085437,35.453102,sidetrack
63919,23.397102,27.658531,blacksmith
63920,-14.806657,-9.988354,byu
63921,-23.046516,20.79077,chans
63922,-34.311317,-6.6170025,bookshelf
63923,-30.65269,24.896479,questionnaire
63924,7.2775645,5.6413693,babbage
63925,14.021243,-27.254124,wealther
63926,-2.342477,-22.32539,eses
63927,4.668249,9.065756,goforth
63928,-8.403776,24.33919,victorianisms
63929,-9.219183,31.299833,uninspiringly
63930,26.342405,2.091551,emigree
63931,29.862688,3.2238986,hambone
63932,-0.28650078,-24.908478,ine
63933,-7.9888644,-40.424282,ucsd
63934,13.155263,1.7240742,trelkovski
63935,34.519924,1.1483027,voorhes
63936,-5.314207,-10.948486,submissiveness
63937,16.456177,-15.15015,perfomance
63938,12.172796,-13.470653,forefathers
63939,-41.506683,0.88974226,trickled
63940,-37.821415,16.540878,roshomon
63941,-15.948865,2.4060686,stinkin
63942,14.594107,-19.719131,leathered
63943,-5.5938125,21.386663,critised
63944,-18.877468,27.197739,humorist
63945,6.9485016,36.216175,blotched
63946,23.098898,-23.661009,fulltime
63947,-20.939407,-12.164998,aymeric
63948,4.1747165,-32.301804,snuggles
63949,6.669832,14.926999,octopuses
63950,-15.84266,-5.9590735,quadrilateral
63951,24.444355,-13.296961,unambiguously
63952,39.005123,-5.2503886,sheree
63953,-15.289595,-6.107615,bibbidi
63954,-15.318803,-6.117272,bobbidi
63955,-31.566551,-2.0876815,canning
63956,11.454929,-11.371959,apricots
63957,13.462208,-19.125275,clobber
63958,9.557988,-28.274975,gateways
63959,10.732494,-22.09895,unprocessed
63960,-39.728207,10.737594,denouements
63961,21.780144,5.825301,lawston
63962,-14.589097,6.0137043,meu
63963,16.336641,5.949595,irm
63964,8.698339,9.900555,nossa
63965,9.095106,-2.4414015,namorada
63966,-0.57054985,24.52358,inured
63967,-3.619007,17.743774,toucher
63968,1.4831207,29.488628,shockable
63969,-3.3169115,4.038481,implodes
63970,11.636313,-19.071106,goosing
63971,35.95641,1.494926,tolllin
63972,6.597118,-32.156273,principled
63973,33.79045,-2.6995957,ephata
63974,9.836709,25.628998,richardswas
63975,-22.273138,-4.0477304,andjudge
63976,28.815783,-4.663336,plaudit
63977,7.6857557,-13.2623205,stipe
63978,5.5992613,-5.371433,erceg
63979,14.091661,-4.3710318,heino
63980,34.55256,-0.15621239,ferch
63981,-27.8932,-25.668472,jaqui
63982,11.299283,-21.388577,pita
63983,0.6201611,28.020575,hermamdad
63984,-2.668246,-14.59828,hoots
63985,-28.776257,2.9134123,sempergratis
63986,-1.9138426,28.114391,melida
63987,3.3505054,-21.788862,misnomered
63988,11.274165,21.281246,teratment
63989,15.4714775,2.7465985,gratuitiously
63990,-16.253384,35.49151,overkilled
63991,27.035585,18.311153,ctrl
63992,26.212524,4.087977,patrizio
63993,32.357635,3.310668,flosi
63994,35.138596,-1.341508,ferilli
63995,10.067612,-21.903126,stefania
63996,18.773865,-11.156202,montorsi
63997,14.52582,-16.345097,transunto
63998,-4.7057514,-3.4210966,sforza
63999,-1.0976584,31.138506,wishi
64000,-0.5236525,31.238491,washi
64001,14.907421,-4.9020376,supersoftie
64002,19.001896,3.758689,maximal
64003,13.778663,-20.105513,superaction
64004,-27.543772,9.675053,superfun
64005,-33.62469,11.725535,supersadlysoftie
64006,-33.397617,-6.370165,wroting
64007,35.54386,-13.769754,ironman
64008,-8.909708,26.704655,smilla
64009,-34.825996,-1.1607054,sws
64010,22.497908,27.8743,melin
64011,18.24884,-15.770625,bartha
64012,-6.02142,-37.55744,tlr
64013,21.379383,1.5249742,bugles
64014,-5.5824847,11.56015,presaged
64015,14.539562,-14.602187,kemosabe
64016,-15.303256,38.81347,merchandised
64017,14.074108,14.575722,daftness
64018,-14.699309,-23.909996,klaymen
64019,21.314314,-25.061075,robart
64020,-23.907816,5.312809,castmembers
64021,2.6455772,-17.462234,peaces
64022,11.230205,-24.18172,contorting
64023,14.313271,28.429811,shallower
64024,35.078377,4.7777586,jocelhyn
64025,20.295448,-5.6472926,moorehouse
64026,5.159688,27.746855,zhestokij
64027,9.793313,-21.954922,unizhennye
64028,2.214955,3.568566,oskorblyonnye
64029,16.037664,3.8528905,sibiriada
64030,-10.945526,-34.72948,konchalovski
64031,-21.93185,11.671169,kurochka
64032,-21.053669,11.593727,ryaba
64033,26.29882,-9.169234,fantabulosa
64034,-31.90519,10.813044,heartlands
64035,7.684429,-27.846184,dai
64036,9.031546,2.0501869,nipponjin
64037,9.20343,-21.864128,automated
64038,-38.750168,-5.081472,sebastiaan
64039,-32.45582,-5.162527,waching
64040,2.4996247,35.743538,ekstase
64041,-21.970818,11.3536825,kiesler
64042,29.340408,-13.805964,jerman
64043,23.240393,-13.304091,machaty
64044,21.707285,-15.420986,koerpel
64045,24.36177,-12.827269,horky
64046,13.03765,-29.861444,androschin
64047,24.703106,-16.170053,stallich
64048,-21.744545,26.092096,zelenka
64049,-6.9586797,-18.97586,bohumil
64050,7.8869443,-38.395622,becce
64051,15.126885,27.30951,betacam
64052,38.511593,10.209277,headshots
64053,-3.9036577,40.861298,crimebuster
64054,-0.20548096,8.438759,heartbeeps
64055,24.393692,-22.235495,pur
64056,-28.888596,-10.143479,curser
64057,2.8832035,21.902477,stenchless
64058,3.4539902,-0.27731496,catskill
64059,25.91863,-19.375385,fielder
64060,-24.91881,-14.00343,dissenters
64061,-1.7402625,-31.662987,recharges
64062,-9.866693,-16.954792,chaise
64063,-6.8288355,0.8752511,lounges
64064,4.616128,-39.906044,philsia
64065,3.3303058,16.731728,sylvania
64066,35.20497,2.2281284,merv
64067,-18.282331,8.705502,reediting
64068,-11.567915,-6.980887,parador
64069,-24.306295,-16.38629,beaudelaire
64070,-23.828747,-0.6504029,metzergenstein
64071,0.59060425,14.117172,distantiation
64072,-22.796549,25.738398,panegyric
64073,34.149307,2.261699,shevelove
64074,-38.643448,1.8681132,gypped
64075,33.0575,22.74618,housekeepers
64076,-33.345924,-4.94754,freudians
64077,-6.059325,-23.73822,sleepily
64078,-31.60946,-4.13257,afternnon
64079,-3.782296,37.18005,uncluttered
64080,1.8877304,-36.12347,afear
64081,-7.226623,-7.9849253,garp
64082,-13.48421,19.953875,blackburn
64083,31.209528,14.465352,osco
64084,13.390683,27.918352,scandalizing
64085,-12.249229,27.856792,racey
64086,-21.649967,-11.108799,frick
64087,-16.480345,-19.38377,dunlop
64088,-14.310572,-0.67608875,braden
64089,-15.088188,-9.223641,hansons
64090,5.808702,-7.4098916,bullimer
64091,1.6505238,-24.89805,primacy
64092,-25.257524,32.791645,mobilise
64093,7.839714,-25.360592,dpm
64094,5.6295695,11.811728,sattire
64095,-15.506099,10.259417,sexo
64096,-29.130772,0.48092225,fellner
64097,23.80885,-27.210392,gisela
64098,6.61119,-21.905033,hahn
64099,8.171145,-22.384459,pochath
64100,25.46819,-26.495277,valery
64101,-6.0920725,-21.191204,bloodshot
64102,-8.115016,-11.945943,gance
64103,11.153372,-28.270823,riffraff
64104,-0.26066694,-6.066953,magistrate
64105,-30.67826,25.22741,altought
64106,12.50176,-21.934229,loreen
64107,12.926829,-12.603358,seventeenth
64108,4.886413,-23.541933,nung
64109,-36.00131,-20.338923,upriver
64110,27.297956,17.134796,totalling
64111,-29.342794,10.646416,denero
64112,-12.253211,23.776127,juts
64113,-11.562474,37.22133,hornpipe
64114,18.031578,-21.441856,sycorax
64115,-2.7199855,-14.347103,abhorr
64116,5.4308343,-28.676237,dobb
64117,17.987965,12.56554,transistions
64118,18.927649,-35.438717,rothschild
64119,-27.09381,15.286111,musts
64120,-12.290162,38.114155,gratefulness
64121,4.4627347,31.946774,decivilization
64122,1.7152545,-29.49806,incalculable
64123,-0.24528778,10.779022,inebriation
64124,-27.680002,-6.328492,grosses
64125,18.31446,-15.114626,ashforth
64126,11.399828,35.975964,descents
64127,27.956938,10.613324,mccenna
64128,18.628458,17.485373,cag
64129,-29.13456,-4.8249965,cocktry
64130,-8.689495,-28.944613,honeycombs
64131,25.86102,15.777253,hermits
64132,19.534819,11.566557,fiedel
64133,-4.24233,-17.978209,sniggers
64134,3.741408,-18.273098,mutley
64135,3.831773,-17.771708,serrated
64136,18.37053,-21.623077,southwards
64137,7.9684324,-29.237421,sneaker
64138,2.050669,-22.776026,elp
64139,2.6121602,-10.195163,rapier
64140,-5.6288223,5.522484,claymore
64141,2.406471,19.637339,rapiers
64142,1.8995256,2.5888915,parrying
64143,-27.230263,10.276936,censore
64144,11.596197,-26.983557,pram
64145,-33.52319,15.313572,appriciate
64146,-2.3698742,-10.752849,sanjaya
64147,3.0541382,-3.4161692,montag
64148,-0.34300542,-24.460814,verandah
64149,22.29028,25.284739,woofter
64150,16.193869,27.95546,earlobes
64151,-19.586271,-0.26927942,saucepan
64152,15.003402,10.325371,corbomite
64153,-2.0590425,-20.765356,underfunded
64154,2.5430472,7.8245306,reactivation
64155,16.169,6.5182567,dugout
64156,-15.332853,-2.2727172,filipinos
64157,35.39702,-8.770307,smight
64158,9.166525,-34.610455,memorialized
64159,-20.646032,-34.281445,preadolescent
64160,14.338077,-7.6394596,changeover
64161,23.375782,6.84309,centerpieces
64162,25.0531,5.634974,lemont
64163,22.483934,21.451237,iordache
64164,-14.568601,-26.488522,authorty
64165,-21.261333,-7.9967947,alpert
64166,-40.619,0.7812193,recommeded
64167,-12.0546665,-7.138314,exculsivley
64168,-34.15749,7.164086,deterr
64169,-6.78511,-21.428968,bandai
64170,16.534956,-27.164036,senki
64171,15.396461,-6.07593,yuy
64172,-15.224551,38.750446,deathscythe
64173,-4.4457865,-28.33062,cherishing
64174,15.409128,17.568932,trowa
64175,12.072907,-23.587454,heavyarms
64176,-14.843828,11.7024,quatre
64177,23.611055,-4.1955442,rebarba
64178,22.251444,-14.281762,swaile
64179,-0.15667455,-16.895195,darlian
64180,16.781803,-22.289381,treize
64181,30.04159,-14.88236,kushrenada
64182,1.6085085,13.615417,contrastingly
64183,-1.4084547,22.770386,lucrencia
64184,10.717305,-10.631894,maganac
64185,-12.77439,8.475802,romerfeller
64186,-27.857376,7.952912,tithe
64187,-6.2087827,-31.606684,looters
64188,-11.404635,36.2892,looter
64189,16.761375,-21.151585,batarang
64190,-17.537954,11.770829,batbot
64191,-27.885197,22.685343,cryofreezing
64192,-27.159403,20.205221,dreads
64193,16.49338,-23.363796,morea
64194,23.39535,-5.8411365,goswami
64195,25.40281,-11.808628,jhalak
64196,28.839386,-12.801456,diklaja
64197,-29.51238,-22.201645,cluny
64198,-15.553514,39.132915,thankfuly
64199,-35.675194,3.3698065,photograped
64200,7.7710342,-7.0292706,agriculture
64201,-17.18084,-4.036642,cheeseballs
64202,19.522495,28.084929,ancillary
64203,-1.9818567,-21.756828,klaang
64204,-1.1997695,0.89978653,soval
64205,-7.8058906,-25.771936,sulibans
64206,8.08136,-9.572739,riger
64207,-1.0117844,-21.353811,sarin
64208,38.342373,-7.548447,sharples
64209,14.482671,-10.391629,stratford
64210,28.198532,10.480207,exterminated
64211,1.4506575,7.6977277,adamfontaine
64212,19.882158,4.6758246,thelittlesongbird
64213,-6.514725,17.14903,professionist
64214,-19.145056,11.690417,pagans
64215,33.598,-6.023282,litton
64216,23.091566,-15.941956,katims
64217,10.014709,8.108179,wein
64218,13.218833,6.9754686,mendillo
64219,-32.269592,18.662046,troble
64220,0.8769651,-10.863588,alredy
64221,-1.9816681,-13.204199,loudon
64222,27.851295,-14.807535,gunton
64223,-23.932209,-21.75589,turaqistan
64224,1.7643332,15.666476,commercializing
64225,-8.916851,20.103966,egocentrics
64226,-2.0766537,-24.07132,nudey
64227,34.62012,-17.626936,zito
64228,-9.275249,28.757866,badassdom
64229,-36.042156,4.5638394,misguide
64230,-30.914885,4.652302,inhyeongsa
64231,-18.815102,26.557434,toysome
64232,-32.28412,-14.039968,decendants
64233,19.341259,-15.283961,lyme
64234,-33.99066,-6.871323,tftd
64235,8.009636,0.72758025,manchus
64236,-31.16532,6.261156,moviemanmenzel
64237,-11.239279,-10.77596,neglience
